Date,Open,High,Low,Close,Adj Close,Volume
2019-09-09,1420.000000,1608.000000,1412.000000,1604.000000,1600.076904,512300
2019-09-10,1628.000000,1824.000000,1608.000000,1648.000000,1643.969360,597800
2019-09-11,1712.000000,1812.000000,1576.000000,1660.000000,1655.939941,602000
2019-09-12,1560.000000,1651.599976,1464.000000,1552.000000,1548.204102,443200
2019-09-13,1600.000000,1672.000000,1528.000000,1596.000000,1592.096558,333900
2019-09-16,2000.000000,2148.000000,1892.000000,2104.000000,2098.854004,1036100
2019-09-17,2056.000000,2064.000000,1748.000000,1764.000000,1759.685669,810800
2019-09-18,1688.000000,1736.000000,1640.000000,1684.000000,1679.881348,379100
2019-09-19,1744.000000,1756.000000,1556.000000,1580.000000,1576.135620,470500
2019-09-20,1620.000000,1652.000000,1566.000000,1596.000000,1592.096558,334700
2019-09-23,1584.000000,1624.000000,1540.000000,1600.000000,1596.086792,216000
2019-09-24,1580.000000,1588.000000,1420.000000,1452.000000,1448.919678,412500
2019-09-25,1396.000000,1472.000000,1380.000000,1464.000000,1460.894165,269500
2019-09-26,1432.000000,1432.000000,1320.000000,1372.000000,1369.089355,12968200
2019-09-27,1308.000000,1412.000000,1300.000000,1348.000000,1345.140259,8506900
2019-09-30,1320.000000,1340.000000,1288.400024,1328.000000,1325.182739,7782800
2019-10-01,1352.000000,1396.000000,1172.000000,1188.000000,1185.479736,16313700
2019-10-02,1172.000000,1212.000000,1068.000000,1080.000000,1077.708862,22649300
2019-10-03,1048.000000,1144.000000,1012.000000,1132.000000,1129.598511,17060100
2019-10-04,1160.000000,1164.000000,1064.000000,1128.000000,1125.607056,17536400
2019-10-07,1132.000000,1152.000000,1064.000000,1080.000000,1077.708862,12363700
2019-10-08,1040.000000,1070.800049,992.000000,992.000000,989.895508,17979200
2019-10-09,1052.000000,1056.000000,996.000000,1020.000000,1017.836121,12360300
2019-10-10,1040.000000,1076.000000,1008.000000,1056.000000,1053.759766,15005800
2019-10-11,1098.000000,1168.000000,1096.000000,1128.000000,1125.607056,18419200
2019-10-14,1072.000000,1092.000000,1000.000000,1076.000000,1073.717285,13110900
2019-10-15,1068.000000,1148.000000,1028.000000,1088.000000,1085.691895,10233900
2019-10-16,1080.000000,1136.000000,1048.000000,1052.000000,1049.768188,14568500
2019-10-17,1064.000000,1088.000000,1024.000000,1080.000000,1077.708862,9273800
2019-10-18,1084.000000,1104.000000,1000.000000,1004.000000,1001.870056,15708600
2019-10-21,1000.000000,1048.000000,984.000000,1036.000000,1033.802124,12042200
2019-10-22,1048.000000,1140.000000,1012.000000,1092.000000,1089.683350,18227200
2019-10-23,1076.000000,1188.000000,1040.000000,1152.000000,1149.556152,17151900
2019-10-24,1182.000000,1192.000000,1098.000000,1144.000000,1141.573120,10295000
2019-10-25,1128.000000,1228.000000,1116.000000,1212.000000,1209.428833,31600
2019-10-28,1236.000000,1280.000000,1176.000000,1180.000000,1177.496704,25000
2019-10-29,1148.000000,1284.000000,1132.000000,1240.000000,1237.369385,29200
2019-10-30,1280.000000,1280.000000,1088.000000,1100.000000,1097.666382,40800
2019-10-31,1100.000000,1128.000000,1020.000000,1080.000000,1077.708862,37500
2019-11-01,1128.000000,1228.000000,1108.000000,1200.000000,1197.454224,53100
2019-11-04,1276.000000,1408.000000,1272.000000,1368.000000,1365.097900,51700
2019-11-05,1412.000000,1492.000000,1344.000000,1368.000000,1365.097900,44300
2019-11-06,1356.000000,1412.000000,1220.000000,1244.000000,1241.360962,50100
2019-11-07,1324.000000,1360.000000,1280.000000,1320.000000,1317.199707,35100
2019-11-08,1280.000000,1356.000000,1232.000000,1344.000000,1341.148804,26500
2019-11-11,1268.000000,1320.000000,1240.000000,1256.000000,1253.335449,28900
2019-11-12,1288.000000,1308.000000,1208.000000,1244.000000,1241.360962,30100
2019-11-13,1220.000000,1240.000000,1160.000000,1184.000000,1181.488159,32500
2019-11-14,1200.000000,1224.000000,1132.000000,1152.000000,1149.556152,30500
2019-11-15,1164.000000,1220.000000,1164.000000,1192.000000,1189.471191,28200
2019-11-18,1172.000000,1172.000000,1056.000000,1080.000000,1077.708862,45200
2019-11-19,1048.000000,1060.000000,968.000000,980.000000,977.920959,51500
2019-11-20,992.000000,1048.000000,936.000000,992.000000,989.895508,53800
2019-11-21,1024.000000,1044.000000,976.000000,1032.000000,1029.810669,36200
2019-11-22,1038.400024,1067.599976,1002.599976,1038.800049,1036.596313,55400
2019-11-25,1026.400024,1069.199951,1008.400024,1065.199951,1062.940186,28300
2019-11-26,1071.599976,1071.599976,977.599976,988.000000,985.903992,49200
2019-11-27,991.599976,1022.799988,973.599976,1014.799988,1012.647156,37700
2019-11-29,974.000000,989.679993,931.200012,936.000000,934.014343,33100
2019-12-02,960.000000,978.400024,927.000000,934.799988,932.816833,30000
2019-12-03,903.200012,934.799988,872.000000,893.200012,891.305115,56300
2019-12-04,937.599976,1003.599976,926.400024,978.000000,975.925232,54200
2019-12-05,1000.000000,1017.599976,938.799988,952.000000,949.980408,43400
2019-12-06,960.000000,1066.000000,957.400024,1053.599976,1051.364868,83700
2019-12-09,1021.599976,1101.199951,1016.840027,1076.800049,1074.515625,45100
2019-12-10,1081.599976,1120.000000,1066.000000,1100.000000,1097.666382,23100
2019-12-11,1094.400024,1120.199951,1068.400024,1078.800049,1076.511475,26700
2019-12-12,1084.000000,1215.199951,1078.000000,1206.800049,1204.239868,46100
2019-12-13,1209.599976,1259.599976,1112.000000,1124.800049,1122.413818,46500
2019-12-16,1164.000000,1255.199951,1161.199951,1220.400024,1217.811035,42200
2019-12-17,1246.000000,1322.000000,1243.119995,1317.199951,1314.405640,42700
2019-12-18,1285.199951,1376.719971,1285.199951,1345.199951,1342.346191,42600
2019-12-19,1348.400024,1406.000000,1347.520020,1392.800049,1389.845337,37700
2019-12-20,1405.599976,1416.520020,1348.400024,1376.400024,1373.480103,33700
2019-12-23,1380.000000,1471.199951,1373.599976,1463.199951,1463.199951,42500
2019-12-24,1482.000000,1504.800049,1446.000000,1463.199951,1463.199951,31600
2019-12-26,1486.000000,1522.800049,1458.800049,1475.199951,1475.199951,39900
2019-12-27,1503.599976,1503.599976,1383.599976,1396.800049,1396.800049,39900
2019-12-30,1437.199951,1447.199951,1382.000000,1396.400024,1396.400024,32100
2019-12-31,1358.000000,1484.000000,1336.800049,1462.000000,1462.000000,34500
2020-01-02,1499.599976,1515.599976,1406.800049,1445.199951,1445.199951,34700
2020-01-03,1583.599976,1596.800049,1470.400024,1513.599976,1513.599976,44800
2020-01-06,1567.199951,1575.920044,1501.199951,1551.599976,1551.599976,41000
2020-01-07,1541.199951,1602.000000,1508.800049,1600.800049,1600.800049,31100
2020-01-08,1585.599976,1596.000000,1382.800049,1416.800049,1416.800049,49100
2020-01-09,1406.800049,1411.199951,1290.800049,1398.400024,1398.400024,38800
2020-01-10,1376.800049,1388.000000,1341.599976,1354.800049,1354.800049,24600
2020-01-13,1344.000000,1344.000000,1263.599976,1298.000000,1298.000000,32700
2020-01-14,1311.199951,1363.199951,1269.599976,1338.000000,1338.000000,29000
2020-01-15,1311.199951,1312.400024,1262.000000,1295.199951,1295.199951,30200
2020-01-16,1320.000000,1359.199951,1272.800049,1278.000000,1278.000000,33100
2020-01-17,1294.000000,1299.199951,1204.800049,1211.199951,1211.199951,40100
2020-01-21,1174.800049,1176.800049,1085.079956,1089.199951,1089.199951,38000
2020-01-22,1074.400024,1076.400024,1008.039978,1016.000000,1016.000000,36200
2020-01-23,966.000000,996.000000,921.599976,970.000000,970.000000,38400
2020-01-24,950.400024,954.400024,866.000000,913.200012,913.200012,68100
2020-01-27,840.000000,857.200012,806.000000,814.799988,814.799988,62400
2020-01-28,835.200012,869.599976,813.039978,850.400024,850.400024,62900
2020-01-29,874.400024,889.599976,796.400024,797.599976,797.599976,63400
2020-01-30,756.799988,805.200012,745.599976,804.400024,804.400024,91500
2020-01-31,776.000000,776.000000,721.159973,747.200012,747.200012,115900
2020-02-03,745.599976,764.400024,701.200012,706.799988,706.799988,78100
2020-02-04,750.000000,767.599976,711.200012,717.599976,717.599976,116800
2020-02-05,757.599976,848.799988,757.200012,835.599976,835.599976,155500
2020-02-06,835.799988,838.799988,777.200012,786.000000,786.000000,74300
2020-02-07,759.200012,760.400024,727.599976,744.400024,744.400024,94600
2020-02-10,720.000000,726.400024,680.400024,685.599976,685.599976,120600
2020-02-11,730.799988,735.200012,694.799988,698.000000,698.000000,98000
2020-02-12,747.200012,774.799988,696.400024,723.599976,723.599976,201300
2020-02-13,717.599976,752.000000,702.559998,712.400024,712.400024,73900
2020-02-14,730.000000,734.400024,676.799988,691.200012,691.200012,112700
2020-02-18,668.000000,684.799988,648.000000,672.799988,672.799988,99500
2020-02-19,698.000000,741.599976,686.799988,730.400024,730.400024,102400
2020-02-20,741.599976,770.799988,732.400024,736.400024,736.400024,82200
2020-02-21,712.400024,714.000000,668.400024,690.000000,690.000000,91300
2020-02-24,600.799988,601.599976,554.799988,562.400024,562.400024,165400
2020-02-25,570.799988,576.000000,448.000000,473.200012,473.200012,281500
2020-02-26,478.399994,484.799988,398.399994,404.000000,404.000000,179500
2020-02-27,344.799988,384.399994,292.320007,324.399994,324.399994,391300
2020-02-28,284.399994,360.399994,275.600006,359.200012,359.200012,337000
2020-03-02,388.000000,388.399994,320.000000,358.000000,358.000000,236900
2020-03-03,361.600006,376.799988,305.399994,322.000000,322.000000,310000
2020-03-04,344.799988,348.399994,302.600006,324.000000,324.000000,210600
2020-03-05,298.000000,310.000000,274.000000,285.600006,285.600006,250900
2020-03-06,248.000000,257.200012,190.600006,202.399994,202.399994,551000
2020-03-09,60.799999,92.800003,37.599998,38.000000,38.000000,2598800
2020-03-10,47.200001,50.000000,28.799999,40.000000,40.000000,2259700
2020-03-11,33.599998,38.000000,26.000000,29.000000,29.000000,1315400
2020-03-12,21.719999,27.440001,20.200001,21.600000,21.600000,1280000
2020-03-13,28.480000,34.000000,20.719999,30.959999,30.959999,1409500
2020-03-16,22.040001,34.799999,20.600000,24.400000,24.400000,1416400
2020-03-17,25.719999,25.719999,18.719999,21.200001,21.200001,1258300
2020-03-18,17.200001,19.160000,12.800000,15.600000,15.600000,1980500
2020-03-19,17.000000,17.879999,14.800000,16.760000,16.760000,1406700
2020-03-20,18.000000,19.400000,15.640000,17.120001,17.120001,1144300
2020-03-23,17.400000,17.400000,13.240000,13.520000,13.520000,45177200
2020-03-24,15.620000,17.959999,14.140000,17.900000,17.900000,3331000
2020-03-25,18.290001,21.610001,15.090000,18.559999,18.559999,3142900
2020-03-26,18.600000,22.535000,17.590000,19.020000,19.020000,2351800
2020-03-27,17.190001,17.410000,15.000000,15.010000,15.010000,2296100
2020-03-30,13.700000,15.040000,12.280000,14.740000,14.740000,3504200
2020-03-31,16.080000,16.770000,15.000000,15.660000,15.660000,3461400
2020-04-01,14.650000,15.240000,13.480000,13.930000,13.930000,2657200
2020-04-02,15.450000,19.250000,14.700000,16.299999,16.299999,9892600
2020-04-03,17.940001,17.980000,15.650000,17.500000,17.500000,4726900
2020-04-06,17.700001,19.530001,17.190001,19.379999,19.379999,3758500
2020-04-07,21.250000,22.940001,20.299999,20.500000,20.500000,3853900
2020-04-08,21.559999,24.350000,21.010000,24.340000,24.340000,3411800
2020-04-09,26.549999,29.250000,22.020000,24.510000,24.510000,8998600
2020-04-13,26.889999,26.889999,23.799999,25.010000,25.010000,4064800
2020-04-14,24.770000,25.440001,23.469999,24.440001,24.440001,2385900
2020-04-15,21.860001,23.400000,20.570000,23.100000,23.100000,3270400
2020-04-16,23.260000,23.260000,20.830000,20.959999,20.959999,2371500
2020-04-17,21.360001,25.200001,21.309999,25.170000,25.170000,3783800
2020-04-20,21.830000,27.250000,21.750000,26.000000,26.000000,7885100
2020-04-21,24.790001,27.410000,24.719999,26.809999,26.809999,8523800
2020-04-22,28.990000,29.990000,27.150999,27.969999,27.969999,4246800
2020-04-23,29.990000,32.410000,29.000000,30.370001,30.370001,4461600
