Date,AAPL,AXP,NKE,CVX,JNJ,F,ALK
2000-02-23,3.603919506072998,30.191463470458984,1.0704647302627563,15.518662452697756,22.428241729736328,12.592477798461914,5.977602481842041
2000-02-24,3.571465015411377,28.41550636291504,1.0323188304901123,15.13465690612793,21.728517532348636,12.44605541229248,6.0051469802856445
2000-02-25,3.421786069869995,27.26795768737793,1.0132460594177246,15.055216789245605,21.21291923522949,12.574172019958494,5.867415428161621
2000-02-28,3.510914802551269,28.98927497863769,1.063312292098999,15.79672145843506,21.433879852294922,12.500957489013672,5.963829040527344
2000-02-29,3.553541898727417,29.33081817626953,1.0847692489624023,15.823201179504395,21.21291923522949,12.18980884552002,5.839869022369385
2000-03-01,4.0398783683776855,29.6176872253418,1.072848916053772,15.942375183105467,21.61802673339844,12.180659294128418,5.88118839263916
2000-03-02,3.7821776866912837,29.194202423095703,1.1229147911071775,16.035064697265625,21.710094451904297,12.116596221923828,5.757229804992676
2000-03-03,3.968187093734741,29.18053436279297,1.1205308437347412,15.79672145843506,21.65485191345215,12.500957489013672,5.991374969482423
2000-03-06,3.896495342254639,28.251575469970703,1.087153434753418,15.67755126953125,20.7709903717041,12.281327247619627,5.743457317352295
2000-03-07,3.809303522109986,27.623151779174805,1.063312292098999,17.16056251525879,20.181734085083008,12.043389320373535,5.61949634552002
2000-03-08,3.7821776866912837,26.83078956604004,1.0394710302352903,17.173799514770508,20.918291091918945,12.464353561401367,5.8949623107910165
2000-03-09,3.7899281978607178,26.83078956604004,1.0203980207443235,17.637252807617188,21.41547393798828,12.18980884552002,5.729682445526122
2000-03-10,3.898431301116944,27.69146156311035,1.0251665115356443,17.02815055847168,20.881467819213867,12.025079727172852,5.922506809234619
2000-03-13,3.760864973068237,27.66412925720215,1.0966898202896118,16.908985137939453,20.623668670654297,12.464353561401367,5.963829040527344
2000-03-14,3.541916847229004,28.0739688873291,1.101457595825195,17.557798385620114,21.433879852294922,12.00678253173828,5.715909481048584
2000-03-15,3.603919506072998,29.04392242431641,1.2588093280792236,17.782899856567386,22.667621612548828,12.903627395629885,6.624946594238281
2000-03-16,3.7686145305633545,31.42099380493164,1.4045699834823608,17.82262420654297,23.51466178894043,12.83041763305664,7.16210412979126
2000-03-17,3.875182628631592,31.393665313720703,1.3358147144317627,17.650484085083008,23.44100570678711,13.068357467651367,6.7626776695251465
2000-03-20,3.8131797313690186,31.038471221923828,1.2965261936187744,17.571046829223633,23.367359161376953,12.812114715576172,6.611171245574951
2000-03-21,4.183258056640625,31.885480880737305,1.301437497138977,18.21985626220703,23.6435661315918,13.416115760803224,6.969277858734131
2000-03-22,4.470023155212402,32.29532623291016,1.3259930610656738,17.7961368560791,24.232807159423828,12.885323524475098,6.377026557922362
2000-03-23,4.380892753601073,34.098594665527344,1.3358147144317627,17.92854881286621,23.56989479064941,13.031746864318848,6.6938114166259775
2000-03-24,4.2995147705078125,34.016647338867195,1.3309030532836914,18.140405654907227,21.28656578063965,13.068357467651367,6.404573917388916
2000-03-27,4.326641082763672,32.896408081054695,1.4119364023208618,17.915311813354492,20.550010681152344,12.940231323242188,6.377026557922362
2000-03-28,4.313078880310059,33.33356094360352,1.4463146924972534,17.981517791748047,21.21291923522949,13.031746864318848,6.556078910827638
2000-03-29,4.214261054992677,33.142318725585945,1.5322577953338623,18.74950408935547,20.93670463562012,13.123260498046875,6.445892333984375
2000-03-30,3.898431301116944,32.568538665771484,1.5199809074401855,19.53072929382324,20.844633102416992,13.654052734375,6.349480152130128
2000-03-31,4.210383892059326,32.554874420166016,1.5568138360977173,19.583703994750977,20.69731903076172,13.45272159576416,6.624946594238281
2000-04-03,4.132880687713623,33.98931884765625,1.5715470314025881,19.55721473693848,21.28656578063965,13.763870239257812,6.390799045562744
2000-04-04,3.946873664855957,32.13138198852539,1.5298020839691162,19.027576446533203,22.612382888793945,14.367865562438965,6.390799045562744
2000-04-05,4.0418148040771475,31.584930419921875,1.5396252870559692,18.537641525268555,22.83333778381348,14.441082954406738,6.831544399261475
2000-04-06,3.880994081497192,30.81989669799805,1.6329354047775269,18.84219741821289,22.05994415283203,14.62411117553711,6.803996562957764
2000-04-07,4.084443092346191,30.396392822265625,1.6869571208953855,18.31254768371582,21.820571899414066,14.166536331176758,6.5973992347717285
2000-04-10,3.875182628631592,31.298036575317386,1.6894128322601318,18.23309326171875,22.391408920288086,14.953564643859865,6.6938114166259775
2000-04-11,3.702736139297485,31.735206604003906,1.7729018926620483,18.78922462463379,23.0543270111084,15.209808349609375,6.914185047149657
2000-04-12,3.3869092464447017,32.95105361938477,1.745890974998474,18.855432510375977,22.686037063598636,15.703990936279295,6.914185047149657
2000-04-13,3.528352975845337,31.912805557250977,1.7262461185455322,18.418476104736328,22.465070724487305,15.941930770874025,6.872866153717041
2000-04-14,3.46828842163086,29.28984069824219,1.674679398536682,18.15365600585937,21.599609375,15.301321983337402,6.528532981872559
2000-04-17,3.840305805206299,29.28984069824219,1.650123953819275,17.571046829223633,22.83333778381348,16.710651397705078,6.377026557922362
2000-04-18,3.93330979347229,30.58766365051269,1.6648573875427246,17.915311813354492,24.01184844970703,16.216476440429688,6.556078910827638
2000-04-19,3.755052089691162,30.492021560668945,1.731157302856445,17.955036163330078,24.232807159423828,16.10665512084961,6.707587242126465
2000-04-20,3.685298442840576,31.44247627258301,1.7262461185455322,18.286062240600586,24.04867935180664,16.143266677856445,6.556078910827638
2000-04-24,3.735676050186157,32.995349884033196,1.6967787742614746,18.06096649169922,24.711578369140625,16.198169708251953,6.26684045791626
2000-04-25,3.9778757095336914,34.740615844726555,1.7925456762313845,17.968263626098633,24.84046173095703,16.10665512084961,6.556078910827638
2000-04-26,3.760864973068237,33.998538970947266,1.7237898111343384,18.286062240600586,24.380130767822266,16.10665512084961,6.377026557922362
2000-04-27,3.9294357299804688,34.08098602294922,1.7016901969909668,18.736270904541016,24.45378303527832,16.143266677856445,6.335706233978272
2000-04-28,3.8461198806762695,32.87167358398437,1.7066015005111694,18.034475326538086,24.30646896362305,16.302541732788086,6.335706233978272
2000-05-01,3.853868007659912,33.28393173217773,1.8293795585632324,18.286062240600586,24.36170959472656,16.097835540771484,6.583625316619872
2000-05-02,3.6542971134185787,32.555591583251946,1.777812123298645,18.9216423034668,24.80364227294922,15.855899810791016,6.445892333984375
2000-05-03,3.567105531692505,31.22257995605469,1.6648573875427246,18.49791717529297,24.527433395385746,15.800078392028807,6.363253593444824
2000-05-04,3.431473970413208,31.82723426818848,1.679590940475464,18.723018646240234,24.47219467163086,15.66980266571045,6.54230546951294
2000-05-05,3.5070400238037114,32.239513397216804,1.679590940475464,19.226186752319336,24.748401641845703,15.744240760803224,6.638719081878662
2000-05-08,3.414035558700561,33.435096740722656,1.6918685436248782,19.45128631591797,25.85323715209961,15.94894790649414,6.831544399261475
2000-05-09,3.26871657371521,32.54183959960937,1.6967787742614746,19.09377098083496,25.632266998291016,15.800078392028807,6.666264057159424
2000-05-10,3.0788323879241943,31.52492332458496,1.6599463224411009,19.252668380737305,25.19033432006836,15.558137893676758,6.500986576080322
2000-05-11,3.1873369216918945,32.65178680419922,1.6771348714828491,19.78231811523437,25.356056213378906,15.762846946716307,6.56985330581665
2000-05-12,3.336531639099121,33.146499633789055,1.68204665184021,19.97431182861328,25.19033432006836,15.893123626708984,6.335706233978272
2000-05-15,3.131147146224976,34.424564361572266,1.733612895011902,19.914722442626953,25.41131019592285,15.595361709594727,6.432121753692628
2000-05-16,3.2764668464660645,33.723682403564446,1.7360688447952268,19.68962860107422,25.72433853149414,15.837289810180664,6.56985330581665
2000-05-17,3.1427729129791264,33.60000228881836,1.6231124401092532,19.619787216186523,25.65068435668945,15.595361709594727,6.638719081878662
2000-05-18,3.123396635055542,34.17717742919922,1.6010133028030396,19.525793075561523,26.07420921325684,15.967564582824707,6.404573917388916
2000-05-19,2.914137363433838,33.187744140625,1.5715470314025881,20.049530029296875,26.33832931518555,15.911736488342285,6.308159828186035
2000-05-22,2.788193702697754,32.73424530029297,1.5568138360977173,20.210670471191406,25.781892776489254,15.260375022888185,6.1566529273986825
2000-05-23,2.660313129425049,33.476318359375,1.6231124401092532,20.036088943481445,25.818981170654297,15.297598838806152,6.294388294219972
2000-05-24,2.7184407711029053,32.98160171508789,1.7090568542480469,20.25096702575684,26.690753936767575,15.465085983276367,6.611171245574951
2000-05-25,2.7053613662719727,32.239513397216804,1.7041465044021606,20.022663116455078,26.50527572631836,15.092881202697756,6.707587242126465
2000-05-26,2.6777513027191158,32.36319732666016,1.7115130424499512,19.63322639465332,26.15285873413086,14.34847640991211,6.624946594238281
2000-05-30,2.714564800262451,33.39385986328125,1.738524317741394,19.619787216186523,26.39397621154785,14.609014511108398,6.859090805053711
2000-05-31,2.604122877120972,35.62013244628906,1.6845020055770874,19.86152458190918,26.5609130859375,14.460139274597168,6.859090805053711
2000-06-01,2.763004302978516,35.53768539428711,1.6992347240447998,19.552658081054688,26.02301788330078,14.739287376403807,7.038144588470459
2000-06-02,2.8695719242095947,37.26920700073242,1.738524317741394,19.45864486694336,24.928674697875977,14.404306411743164,6.776451587677003
2000-06-05,2.8308205604553223,36.6920280456543,1.7360688447952268,19.43178367614746,24.928674697875977,15.148711204528807,6.611171245574951
2000-06-06,2.8792607784271236,35.62013244628906,1.650123953819275,19.95552062988281,24.965776443481445,14.88817310333252,6.556078910827638
2000-06-07,2.9935779571533203,37.22800064086914,1.7262461185455322,19.848094940185547,24.83593559265137,14.720677375793455,6.6938114166259775
2000-06-08,2.9393250942230225,36.279762268066406,1.6869571208953855,19.888378143310547,25.1883487701416,14.590409278869627,6.817771911621094
2000-06-09,2.968390226364136,35.49644470214844,1.6329354047775269,19.76751136779785,25.5593204498291,14.850954055786133,6.927957057952881
2000-06-12,2.826945543289185,35.39337921142578,1.587507963180542,19.95552062988281,25.1605224609375,14.925392150878904,6.583625316619872
2000-06-13,2.929637908935547,35.94994354248047,1.5322577953338623,19.713802337646484,26.11576271057129,14.869561195373535,6.473440170288086
2000-06-14,2.803694486618042,37.43411636352539,1.5935842990875244,20.036088943481445,26.635108947753906,14.367084503173828,6.556078910827638
2000-06-15,2.8637595176696777,36.60956573486328,1.5432343482971191,20.00922966003418,26.8947868347168,13.69711685180664,6.390799045562744
2000-06-16,2.826945543289185,33.971057891845696,1.5004369020462036,19.92865753173828,26.579456329345703,13.399353981018065,6.349480152130128
2000-06-19,2.995516300201416,35.29032516479492,1.4727444648742676,19.63322639465332,26.764951705932614,13.287693977355955,6.390799045562744
2000-06-20,3.1388978958129883,35.62013244628906,1.4374985694885254,19.391504287719727,26.282695770263672,12.803828239440918,6.363253593444824
2000-06-21,3.4489123821258545,34.71315383911133,1.432464361190796,19.60972023010254,26.672199249267575,13.008537292480467,6.321934700012207
2000-06-22,3.3326563835144043,35.24910354614258,1.4173591136932373,19.24378967285156,26.282695770263672,13.008537292480467,6.129108428955077
2000-06-23,3.2047758102416988,35.37275314331055,1.492884397506714,19.284067153930664,26.635108947753906,13.231863975524902,6.142880916595459
2000-06-26,3.3559081554412837,37.063072204589844,1.5709266662597656,19.065845489501953,28.34153175354004,12.766606330871582,6.0051469802856445
2000-06-27,3.208651304244995,35.743812561035156,1.6086901426315308,19.0020694732666,29.06490898132324,12.766606330871582,6.115333557128906
2000-06-28,3.375283479690552,35.125415802001946,1.5747026205062866,18.81740951538086,29.106637954711914,13.10158920288086,6.211748123168945
2000-06-29,3.1776502132415767,34.630672454833984,1.591066598892212,18.615970611572266,29.25038909912109,13.405088424682615,5.85364294052124
2000-06-30,3.247402667999268,34.383316040039055,1.6036550998687744,18.223167419433594,30.23344421386719,13.32759952545166,5.977602481842041
2000-07-03,3.305530548095703,34.548233032226555,1.6514875888824463,18.4615421295166,29.99231147766113,13.61817455291748,5.963829040527344
2000-07-05,3.2009005546569824,34.44342422485352,1.621277928352356,17.726303100585938,29.97376823425293,13.889371871948242,6.1566529273986825
2000-07-06,3.2125260829925537,34.31953811645508,1.63134765625,17.9545955657959,29.58425521850586,14.354290008544922,6.129108428955077
2000-07-07,3.375283479690552,35.5172004699707,1.6942846775054932,18.03852653503418,29.602806091308594,14.334922790527346,6.170425891876222
2000-07-10,3.541916847229004,36.260589599609375,1.6791799068450928,18.048599243164066,29.73263931274414,14.489897727966307,6.074014186859131
2000-07-11,3.5302908420562744,35.72370147705078,1.7345651388168335,18.693193435668945,29.73263931274414,14.819211959838867,5.977602481842041
2000-07-12,3.6504213809967037,36.34318161010742,1.7093902826309204,18.407827377319336,29.10199737548828,14.974183082580565,6.321934700012207
2000-07-13,3.503164052963257,36.38447952270508,1.7698101997375488,18.03852653503418,28.26734733581543,14.935441970825195,6.26684045791626
2000-07-14,3.5767931938171387,37.37566757202149,1.7672929763793943,17.99488067626953,27.2471866607666,14.722349166870115,6.060241222381593
2000-07-17,3.615545511245728,37.2104606628418,1.821419596672058,17.76323890686035,27.99838638305664,14.363980293273926,6.2392945289611825
2000-07-18,3.549666404724121,36.46707153320313,1.8100910186767576,17.498010635375973,28.193145751953125,14.548007011413574,6.184202194213867
2000-07-19,3.2667784690856934,36.38447952270508,1.7748452425003052,17.605440139770508,27.655256271362305,14.70297908782959,5.936282157897949
2000-07-20,3.4179105758666988,37.5821533203125,1.7975023984909058,17.189142227172848,27.2657413482666,14.683610916137695,5.977602481842041
2000-07-21,3.321031093597412,39.15152359008789,1.8000199794769287,16.866851806640625,27.37702751159668,14.683610916137695,6.060241222381593
2000-07-24,3.0187671184539795,37.70604705810547,1.8503702878952024,16.625125885009766,28.03084754943848,14.782028198242188,6.101561069488525
2000-07-25,3.104020833969116,36.921363830566406,1.86799418926239,16.6116943359375,27.74799156188965,14.939916610717773,6.060241222381593
2000-07-26,3.104020833969116,36.75617980957031,1.8956861495971682,16.6116943359375,26.78348159790039,14.762290954589846,6.294388294219972
2000-07-27,3.2241518497467037,38.53204345703125,1.852888107299805,17.39057731628418,27.26111602783203,14.841231346130373,6.115333557128906
2000-07-28,2.995516300201416,37.00395202636719,1.7773629426956177,17.313364028930664,27.79436683654785,14.564929008483887,5.908735275268555
2000-07-31,3.1505227088928223,37.45826721191406,1.7622580528259275,16.970924377441403,27.61815452575684,14.703082084655762,6.046467304229736
2000-08-01,3.05751895904541,37.623451232910156,1.7924690246582031,16.947425842285153,28.13750076293945,14.8017578125,6.101561069488525
2000-08-02,2.929637908935547,37.912540435791016,1.8377834558486936,17.148860931396484,28.638294219970703,14.703082084655762,6.129108428955077
2000-08-03,2.976140022277832,38.32555389404297,1.852888107299805,17.189142227172848,28.786678314208984,16.146663665771484,6.1566529273986825
2000-08-04,2.9373884201049805,39.52322387695313,1.852888107299805,17.044776916503903,28.65684700012207,16.077665328979492,6.1566529273986825
2000-08-07,2.972264528274536,38.53204345703125,1.8428183794021609,17.34022331237793,28.744953155517575,16.112165451049805,6.184202194213867
2000-08-08,2.898636102676392,38.821136474609375,1.933448910713196,17.266363143920902,28.689308166503906,16.284677505493164,6.22551965713501
2000-08-09,2.9451389312744136,39.39930725097656,1.933448910713196,17.746448516845703,28.13750076293945,16.284677505493164,6.101561069488525
2000-08-10,2.9490137100219727,38.73852157592773,1.880581617355347,18.021738052368164,28.90724754333496,16.284677505493164,6.101561069488525
2000-08-11,2.956763744354248,39.48191452026367,1.888133525848389,18.048599243164066,29.03708267211914,16.077665328979492,6.115333557128906
2000-08-14,2.918012380599976,39.64710235595703,1.9158260822296145,18.12917709350586,28.879430770874023,16.008663177490234,6.046467304229736
2000-08-15,2.894760847091675,39.11020278930664,1.8856176137924197,17.94116973876953,28.51773452758789,15.69814682006836,6.0051469802856445
2000-08-16,3.0071413516998287,37.87124252319336,1.9032387733459477,18.651203155517575,29.03708267211914,15.629144668579102,5.950055122375487
2000-08-17,3.189275026321411,38.65593338012695,1.9133098125457764,19.02975845336914,28.786678314208984,14.93911838531494,5.826095104217528
2000-08-18,3.100145101547241,38.65593338012695,1.9208613634109497,18.77738380432129,28.80517578125,15.318631172180176,5.826095104217528
2000-08-21,3.131147146224976,39.06892013549805,1.888133525848389,18.93426322937012,28.977872848510746,15.042621612548828,5.798550128936768
2000-08-22,3.2047758102416988,38.28423690795898,1.6968026161193848,18.90697479248047,29.201946258544922,15.456639289855955,5.78477668762207
2000-08-23,3.3675334453582764,37.87124252319336,1.621277928352356,19.398061752319336,28.95922660827637,15.111620903015135,5.702136516571045
2000-08-24,3.47894549369812,37.33435440063477,1.66155743598938,18.81148910522461,28.75383186340332,15.318631172180176,5.715909481048584
2000-08-25,3.5225403308868413,37.37566757202149,1.7119083404541016,18.961544036865234,28.51110076904297,15.249625205993652,5.826095104217528
2000-08-28,3.6000444889068604,39.56452178955078,1.6414176225662231,18.97518920898437,28.30570411682129,14.456097602844238,5.688362121582031
2000-08-29,3.669797658920288,39.15152359008789,1.6917668581008911,18.77057647705078,27.78290939331055,13.938576698303224,5.688362121582031
2000-08-30,3.689173936843872,38.94502258300781,1.6691102981567385,18.5761775970459,27.260112762451172,14.283592224121096,5.64704179763794
2000-08-31,3.7783031463623047,38.99663925170898,1.5942145586013794,18.446577072143555,27.470184326171875,13.352048873901367,5.729682445526122
2000-09-01,3.93330979347229,38.61461639404297,1.6464523077011108,18.654617309570312,27.6708927154541,13.800573348999025,5.688362121582031
2000-09-05,3.871306896209717,39.48191452026367,1.6791799068450928,18.756919860839844,27.85761070251465,14.559605598449707,5.81232213973999
2000-09-06,3.623295545578003,39.64710235595703,1.611207127571106,19.23436737060547,27.85761070251465,14.387094497680664,5.85364294052124
2000-09-07,3.8441801071166988,39.19281768798828,1.5558223724365234,19.275299072265625,27.913618087768555,14.283592224121096,5.729682445526122
2000-09-08,3.6504213809967037,40.06009292602539,1.5759626626968384,18.920618057250977,28.2216911315918,14.352595329284668,5.729682445526122
2000-09-11,3.623295545578003,40.84477615356445,1.4752622842788696,19.493562698364254,28.385072708129886,14.352595329284668,5.605721950531006
2000-09-12,3.5806682109832764,40.55569076538086,1.6017671823501587,19.329870223999023,28.86584281921387,13.835073471069336,5.591950416564941
2000-09-13,3.5961685180664062,40.51438903808594,1.5558223724365234,19.343503952026367,29.16459655761719,13.973073959350586,5.660815238952638
2000-09-14,3.525446891784668,40.183998107910156,1.5903133153915403,19.11500358581543,28.66046905517578,14.283592224121096,5.591950416564941
2000-09-15,3.424692392349243,39.19281768798828,1.5593326091766355,19.684541702270508,28.38039779663086,14.283592224121096,5.633270263671875
2000-09-18,3.760864973068237,38.32555389404297,1.5644962787628174,19.643613815307614,27.52152442932129,14.352595329284668,5.454217433929443
2000-09-19,3.716299772262573,39.52322387695313,1.7348864078521729,19.22072982788086,27.42815589904785,14.214587211608887,5.344030857086182
2000-09-20,3.7850847244262695,38.32555389404297,1.5644962787628174,18.988832473754886,27.20876693725586,13.835073471069336,5.27516508102417
2000-09-21,3.5147905349731445,38.4907341003418,1.5954763889312744,18.620513916015625,28.156333923339844,13.697066307067873,5.247620105743408
2000-09-22,3.2357773780822754,38.821136474609375,1.6342017650604248,18.38860511779785,28.641794204711914,14.145586967468262,5.27516508102417
2000-09-25,3.3171558380126958,39.64710235595703,1.6600190401077268,18.07143783569336,28.63712310791016,14.04207992553711,5.357804298400879
2000-09-26,3.189275026321411,39.358009338378906,1.6548550128936768,18.183984756469727,28.23101806640625,13.45555591583252,5.206298828125
2000-09-27,3.0342674255371094,38.821136474609375,1.6471104621887207,18.64779281616211,28.40840148925781,13.662567138671875,5.206298828125
2000-09-28,3.3171558380126958,40.26659393310547,1.657437086105347,18.364730834960934,27.89494514465332,13.835073471069336,5.344030857086182
2000-09-29,1.5965752601623535,40.1427116394043,1.6548550128936768,18.60687065124512,28.06298065185547,14.076580047607422,5.288939476013184
2000-10-02,1.5035706758499146,41.62946701049805,1.6522730588912964,18.920618057250977,27.83893775939941,14.387094497680664,5.151204586029053
2000-10-03,1.3834398984909058,40.638282775878906,1.7142337560653689,18.961544036865234,27.633554458618164,14.145586967468262,5.261390209197998
2000-10-04,1.4648189544677734,40.28515625,1.6806728839874268,18.51137351989746,26.98005104064941,14.559605598449707,5.3991241455078125
2000-10-05,1.367939829826355,40.36788940429688,1.7761945724487305,18.661434173583984,27.80158615112305,14.318093299865724,5.591950416564941
2000-10-06,1.3756897449493408,38.341217041015625,1.639365315437317,18.415882110595703,27.57753562927246,13.973073959350586,5.344030857086182
2000-10-09,1.34856379032135,37.4726448059082,1.6109665632247925,18.77057647705078,27.27878570556641,14.283592224121096,5.440443992614746
2000-10-10,1.2943108081817627,36.72813415527344,1.639365315437317,19.02975845336914,28.26837921142578,13.869573593139648,5.426670551300049
2000-10-11,1.2168073654174805,35.98366928100586,1.6083849668502808,18.90697479248047,28.67914390563965,13.317551612854006,4.669140338897705
2000-10-12,1.2400585412979126,34.329254150390625,1.5851502418518066,19.057029724121094,28.977872848510746,12.903536796569824,4.710459232330322
2000-10-13,1.367939829826355,35.69413757324219,1.5903133153915403,18.38860511779785,28.62311744689941,14.007582664489744,4.738007068634033
2000-10-16,1.333062767982483,36.89359664916992,1.6290383338928225,17.89751625061035,28.95922660827637,13.593562126159668,4.655367851257324
2000-10-17,1.247808575630188,35.57006454467773,1.5696603059768677,18.088499069213867,28.99655532836914,13.490057945251465,4.627821922302246
2000-10-18,1.247808575630188,35.90094757080078,1.5593326091766355,18.006643295288086,28.156333923339844,13.835073471069336,4.6140480041503915
2000-10-19,1.1741801500320437,37.100399017333984,1.5851502418518066,17.965723037719727,27.40948867797852,14.145586967468262,4.848193168640137
2000-10-20,1.2090569734573364,37.100399017333984,1.5309348106384275,18.21127319335937,27.446834564208984,13.835073471069336,4.5727267265319815
2000-10-23,1.2633094787597656,35.98366928100586,1.5025358200073242,18.020294189453125,27.353473663330078,13.904073715209961,4.806873321533203
2000-10-24,1.1703050136566162,37.80353164672852,1.5309348106384275,17.952089309692386,27.39082908630371,14.249086380004885,4.806873321533203
2000-10-25,1.1470541954040527,37.968971252441406,1.543843150138855,17.78838348388672,28.06298065185547,13.869573593139648,4.779326438903809
2000-10-26,1.1470541954040527,36.025020599365234,1.6187124252319336,17.89751625061035,27.82026481628418,13.869573593139648,4.917057991027832
2000-10-27,1.1509292125701904,36.9349479675293,1.582567811012268,17.529193878173828,27.70821952819824,14.111084938049315,5.426670551300049
2000-10-30,1.1974313259124756,38.67208862304688,1.6083849668502808,17.815670013427734,28.19369506835937,14.802324295043945,5.743457317352295
2000-10-31,1.212931752204895,39.70611190795898,1.649691820144653,17.924800872802734,27.52152442932129,14.59285831451416,5.715909481048584
2000-11-01,1.2710593938827517,38.6307487487793,1.6471104621887207,18.07485580444336,27.18543243408203,14.418299674987793,5.908735275268555
2000-11-02,1.3834398984909058,38.134422302246094,1.7529587745666504,17.570119857788086,26.84935188293457,14.557947158813475,5.839869022369385
2000-11-03,1.379564881324768,39.45794677734375,1.709070920944214,17.692895889282227,27.39082908630371,14.139012336730955,5.85364294052124
2000-11-06,1.3291873931884766,40.11971664428711,1.7632852792739868,18.020294189453125,27.50286102294922,14.767410278320312,5.908735275268555
2000-11-07,1.3214372396469116,40.32653045654297,1.7761945724487305,17.911157608032227,27.52152442932129,13.96445083618164,5.81232213973999
